x,y
-2.1140549182891846,0.9752980470657349
-2.4898223876953125,0.6834019422531128
0.9119269251823425,2.2657835483551025
-2.399170398712158,0.2513725161552429
0.865113377571106,2.327177047729492
-0.8523657917976379,2.419142484664917
1.796876072883606,1.8167426586151123
-2.1386704444885254,1.6149654388427734
-2.5863394737243652,0.2268020659685135
2.3692870140075684,1.0287554264068604
-2.3235886096954346,0.5644089579582214
-0.892660915851593,2.3789260387420654
-2.3083674907684326,1.1409887075424194
-0.3937990069389343,2.574782133102417
-1.974001407623291,1.7753993272781372
0.4204529821872711,2.38543963432312
-2.4557313919067383,0.9324738383293152
-0.628801703453064,2.3415002822875977
1.7274055480957031,1.734566569328308
-0.8109864592552185,2.4877052307128906
1.8898382186889648,1.7273800373077393
0.6188840270042419,2.144381284713745
1.2224622964859009,2.0486350059509277
-2.0315659046173096,1.3756368160247803
2.235107898712158,0.865696132183075
1.9636898040771484,1.98129403591156
0.9492717981338501,2.3198702335357666
2.1587796211242676,1.4619189500808716
-0.2737112045288086,2.217632532119751
2.6999430656433105,0.29397445917129517
-2.3340890407562256,0.5298267602920532
2.567340135574341,0.45364871621131897
-2.3051154613494873,0.7470172643661499
-0.704696536064148,2.576200485229492
1.4617505073547363,2.339815855026245
-2.178743839263916,1.5182758569717407
-0.8442591428756714,2.2051925659179688
-2.4482126235961914,0.8903351426124573
-0.3417934477329254,2.33514404296875
1.1655323505401611,2.1427273750305176
-1.0479449033737183,2.3568177223205566
0.9940314292907715,2.5032219886779785
-1.71013605594635,2.1051852703094482
-2.4479312896728516,0.235488623380661
-1.9899094104766846,1.628302812576294
1.5712511539459229,1.6228992938995361
-1.8812822103500366,1.7308807373046875
-0.3835563361644745,2.385188579559326
-1.9755239486694336,1.7609922885894775
2.135566234588623,1.603339433670044
2.3986010551452637,0.2139432728290558
1.5938212871551514,2.0340754985809326
2.547142744064331,1.0817195177078247
-2.450774908065796,0.7858619093894958
-1.0016449689865112,2.306576728820801
-1.2970143556594849,2.048717498779297
-1.0209660530090332,2.1793811321258545
-0.01652802899479866,2.5881574153900146
-2.44281005859375,0.8575493097305298
2.2878072261810303,1.2394587993621826
-0.14088720083236694,2.5364441871643066
2.055516004562378,1.2561641931533813
-0.883684515953064,2.121046543121338
1.2428864240646362,2.058809518814087
-0.8647873997688293,2.001342296600342
0.9093454480171204,2.2465620040893555
-2.45346999168396,0.46192026138305664
1.9322614669799805,1.5243245363235474
1.8428561687469482,1.729117512702942
1.9124473333358765,1.47235107421875
-2.6116631031036377,0.34739983081817627
-1.4250059127807617,2.2556447982788086
-2.3229188919067383,0.2443002164363861
2.4965860843658447,0.7931413650512695
2.29805326461792,0.009473210200667381
2.261215925216675,0.6549935340881348
2.0149760246276855,1.264350414276123
-1.2515075206756592,2.0419864654541016
-1.4003974199295044,2.1401467323303223
-2.4091434478759766,0.37180328369140625
1.8682971000671387,1.5671182870864868
2.1960952281951904,1.167240858078003
-2.0182271003723145,1.6911847591400146
1.4406273365020752,2.0907137393951416
-1.8316036462783813,1.4215737581253052
0.7129507064819336,2.3860957622528076
-1.6938281059265137,1.6095257997512817
2.245882749557495,0.9685201644897461
1.8172013759613037,1.6068675518035889
-1.114698886871338,2.05204439163208
-0.6111816763877869,2.655639171600342
1.10707426071167,2.2400617599487305
-1.7139781713485718,1.338357925415039
-2.253416061401367,1.1881508827209473
2.1979596614837646,1.4657825231552124
1.861759901046753,1.6453912258148193
-2.3072216510772705,0.0870656967163086
1.4163607358932495,2.2734615802764893
1.3332010507583618,1.8649845123291016
2.452754020690918,0.2247585505247116
1.7417702674865723,1.8639129400253296
-0.8528537750244141,2.43023681640625
0.7637307643890381,2.5362558364868164
2.281494379043579,1.1045188903808594
0.08765287697315216,2.6246914863586426
2.569949150085449,1.0879595279693604
2.3408851623535156,0.4628874659538269
1.9296671152114868,1.8797502517700195
2.0836896896362305,0.6180161237716675
1.8706430196762085,1.4298126697540283
-2.2118630409240723,0.1774667501449585
-0.6929750442504883,2.2555036544799805
-1.162451148033142,2.2228856086730957
2.6759262084960938,0.24901434779167175
2.2028961181640625,1.2431089878082275
1.5541908740997314,2.1270439624786377
-0.47305911779403687,2.5262060165405273
2.0756771564483643,0.47086864709854126
1.618351697921753,2.1647839546203613
2.230905294418335,1.3661850690841675
-0.05948581174015999,2.3162941932678223
1.4538905620574951,2.092697858810425
0.27611052989959717,2.3319756984710693
2.2458620071411133,1.5290944576263428
2.099647045135498,1.2105189561843872
2.261002540588379,1.8151603937149048
1.3018591403961182,2.340946674346924
2.0090906620025635,0.7805570960044861
-2.4530293941497803,0.5605878829956055
0.8705455660820007,2.2615108489990234
-2.3300812244415283,0.39587026834487915
-1.2235556840896606,2.3811025619506836
2.165273666381836,0.46901315450668335
